,date,JPM,BAC,WFC,C,BK,JPM_ret,BAC_ret,WFC_ret,C_ret,BK_ret,port_ret,port_volume,quarter,DGS1,DGS10,DGS1MO,DGS2,DGS20,DGS3,DGS30,DGS3MO,DGS5,DGS6MO,DGS7,month,year,weekday,dayofweek,sentiment_bert,vader_neg,vader_neu,vader_pos,vader_compound,vader_compound_dummy,roberta_neg,roberta_neu,roberta_pos,roberta_compound,roberta_compound_dummy
730,2022-11-23,132.5294952392578,36.55174255371094,46.30281066894531,46.70891952514648,44.33427810668945,0.0106633678597185,0.0032007332234766,0.0046699174545323,-0.0220960089065446,0.0055260841450155,0.0062477689685266,101.07233176383194,2022Q4,4.75,3.71,4.12,4.46,3.97,4.23,3.74,4.4,3.88,4.67,3.81,11.0,2022.0,2.0,Wednesday,1.3220338983050848,0.0674745762711864,0.7909491525423729,0.1415084745762712,0.3746830508474576,2.4745762711864407,0.1654487538893343,0.6465598938323683,0.187991342302096,0.0225425884127616,1.9830508474576272
731,2022-11-25,132.781982421875,36.63920974731445,46.41041946411133,46.75733184814453,44.50970458984375,0.0019051395477012,0.0023929691853947,0.002324022961271,0.0010364684837547,0.003956904017522,0.0025667364139549,101.3317577982135,2022Q4,4.76,3.68,4.16,4.42,3.97,4.2,3.74,4.41,3.85,4.67,3.78,11.0,2022.0,4.0,Friday,1.1607142857142858,0.0676428571428571,0.7953928571428571,0.1369821428571428,0.3556428571428571,2.4285714285714284,0.1429488270784661,0.6649115660360881,0.1921396057337655,0.0491907786552993,2.071428571428572
732,2022-11-28,130.46116638183594,35.822845458984375,45.96040344238281,45.73097610473633,43.66180419921875,-0.0174783957710871,-0.0222811652860475,-0.0096964437495874,-0.0219506910005373,-0.019049786972041,-0.0135429482610236,99.95942704515372,2022Q4,4.76,3.69,4.11,4.46,3.97,4.22,3.74,4.41,3.88,4.72,3.8,11.0,2022.0,0.0,Monday,1.263157894736842,0.0881710526315789,0.813078947368421,0.0987631578947368,0.0094592105263157,1.986842105263158,0.2633174964361578,0.6186423921271375,0.1180401184890222,-0.1452773779471355,1.736842105263158
733,2022-11-29,132.60719299316406,35.95890808105469,46.53760147094727,46.060184478759766,43.70079040527344,0.0164495433456963,0.0037982081078986,0.01255859360086,0.0071988048816071,0.0008929133087767,0.0110115050965588,101.06013078551057,2022Q4,4.78,3.75,4.08,4.48,4.02,4.24,3.81,4.38,3.92,4.72,3.85,11.0,2022.0,1.0,Tuesday,1.0963855421686748,0.0682650602409638,0.8109638554216868,0.1207590361445783,0.3020156626506024,2.409638554216868,0.2115321274066949,0.6853654727519277,0.1031024020827229,-0.108429725323972,1.783132530120482
734,2022-11-30,134.18028259277344,36.78498840332031,46.90935897827149,46.8735237121582,44.733863830566406,0.0118627773056809,0.0229728978533931,0.0079883254738923,0.0176581844515517,0.0236396965755636,0.012232138936708,102.2963123462408,2022Q4,4.74,3.68,4.07,4.38,4.0,4.13,3.8,4.37,3.82,4.7,3.76,11.0,2022.0,2.0,Wednesday,1.2934782608695652,0.0864021739130434,0.798445652173913,0.1151195652173912,0.2047065217391304,2.3260869565217392,0.2013594536667527,0.6618674162613309,0.1367731306033775,-0.0645863230633751,1.891304347826087
735,2022-12-01,132.2964630126953,35.72924041748047,45.85279083251953,46.26351547241211,44.597412109375,-0.0140394664825335,-0.0287005115854419,-0.0225236108266021,-0.0130139189767776,-0.0030503003654732,-0.0164165217178077,100.6169627129571,2022Q4,4.66,3.53,4.04,4.25,3.85,3.98,3.64,4.33,3.68,4.65,3.62,12.0,2022.0,3.0,Thursday,1.1224489795918366,0.0876326530612245,0.7948673469387756,0.1174897959183673,0.2009081632653061,2.26530612244898,0.227158161939825,0.6109014463667967,0.1619403879633363,-0.0652177739764886,1.8877551020408163
736,2022-12-02,131.24771118164062,35.269798278808594,44.94297790527344,45.74065780639648,44.071136474609375,-0.0079272854857355,-0.0128589954139382,-0.0198420403802518,-0.0113017279529357,-0.0118005868473922,-0.0153020435147338,99.07731757120308,2022Q4,4.69,3.51,3.91,4.28,3.79,3.99,3.56,4.34,3.67,4.65,3.61,12.0,2022.0,4.0,Friday,1.2361111111111112,0.0847638888888888,0.8009305555555556,0.1142777777777777,0.1775902777777777,2.25,0.2089999474636796,0.6804934390303161,0.1105066194173155,-0.098493328046364,1.8611111111111112
737,2022-12-05,127.56742095947266,33.69594955444336,42.71246337890625,44.191436767578125,42.92111587524414,-0.0280407954472792,-0.0446231280350378,-0.0496298783553785,-0.0338696711659819,-0.0260946436003027,-0.0395316179189281,95.16063090854598,2022Q4,4.77,3.6,3.93,4.41,3.84,4.13,3.62,4.36,3.8,4.73,3.72,12.0,2022.0,0.0,Monday,1.0175438596491229,0.0682631578947368,0.8227894736842105,0.1089649122807017,0.289621052631579,2.3684210526315788,0.1641004022063785,0.689161549534714,0.1467380507832817,-0.0173623514230967,2.0
738,2022-12-06,127.7810516357422,32.25896072387695,42.45810317993164,43.55238723754883,41.75160217285156,0.0016746491750225,-0.0426457437634938,-0.0059551751140681,-0.0144609358005338,-0.027247979893904,-0.0086868016170501,94.33398938609012,2022Q4,4.73,3.51,3.87,4.34,3.77,4.07,3.52,4.37,3.73,4.74,3.64,12.0,2022.0,1.0,Tuesday,1.15,0.0861666666666666,0.80135,0.1125,0.16543,2.25,0.2366454477771185,0.6300291076302529,0.1333254475301752,-0.1033200002469432,1.8666666666666667
739,2022-12-07,127.69365692138672,32.00480270385742,41.52872085571289,43.25222396850586,43.47663497924805,-0.0006839411104911,-0.0078786797316571,-0.0218893981269053,-0.0068920049641775,0.0413165655117819,-0.0035289446309882,94.00108996072636,2022Q4,4.67,3.42,3.79,4.26,3.66,3.97,3.42,4.29,3.62,4.72,3.54,12.0,2022.0,2.0,Wednesday,1.3611111111111112,0.083125,0.8055833333333333,0.1112777777777777,0.2190847222222222,2.305555555555556,0.2251550450099683,0.6394673840453228,0.1353775726100947,-0.0897774723998736,1.875
740,2022-12-08,129.03370666503906,31.71153259277344,41.65589904785156,43.27159118652344,43.45713806152344,0.0104942545774011,-0.00916331569976,0.0030624153481764,0.0004477739232942,-0.0004484458775136,0.004067389682062,94.3834290241352,2022Q4,4.71,3.48,3.75,4.31,3.71,4.04,3.44,4.28,3.71,4.71,3.63,12.0,2022.0,3.0,Thursday,1.2755102040816326,0.0736020408163265,0.8011734693877551,0.1252448979591836,0.2793948979591837,2.36734693877551,0.2174833722469605,0.6416038101424977,0.1409128181807392,-0.0765705540662213,1.8775510204081636
741,2022-12-09,128.3345489501953,31.65288352966309,41.577632904052734,43.43619155883789,43.57408905029297,-0.0054184114594081,-0.0018494553342311,-0.0018788729948889,0.0038038899841916,0.0026911801831948,-0.0017540458749757,94.21787615978936,2022Q4,4.72,3.57,3.81,4.33,3.82,4.07,3.56,4.31,3.75,4.72,3.69,12.0,2022.0,4.0,Friday,1.1666666666666667,0.0752878787878787,0.8013787878787878,0.1233030303030303,0.2164227272727272,2.227272727272727,0.1743744583306551,0.6845674801504973,0.141058057969944,-0.0333164003607111,1.9696969696969695
742,2022-12-12,130.32522583007812,31.995023727416992,41.9298210144043,44.31731414794922,43.71053314208984,0.0155116209638557,0.0108091320474252,0.0084706147452957,0.0202854476299509,0.003131312547679,0.0090352209718963,95.0691554903958,2022Q4,4.75,3.61,3.86,4.39,3.84,4.1,3.57,4.38,3.8,4.78,3.73,12.0,2022.0,0.0,Monday,1.1764705882352942,0.0820294117647058,0.8056176470588234,0.1122941176470588,0.1770514705882353,2.264705882352941,0.2332476463480441,0.6479019126033082,0.1188504411633509,-0.1143972051846931,1.838235294117647
743,2022-12-13,130.19898986816406,32.01457214355469,41.69503021240234,45.11128616333008,44.55843353271485,-0.000968622621676,0.0006109830173666,-0.0055996137431948,0.0179156167436107,0.0193980793569537,0.0007862116057004,95.14389996378652,2022Q4,4.64,3.51,3.89,4.22,3.74,3.96,3.53,4.35,3.66,4.7,3.6,12.0,2022.0,1.0,Tuesday,1.1839080459770115,0.081287356321839,0.803264367816092,0.115551724137931,0.1671965517241379,2.1724137931034484,0.2218346261317659,0.6603878440185526,0.1177775253188506,-0.1040571008129152,1.839080459770115
744,2022-12-14,129.5483856201172,31.555126190185547,41.26457977294922,44.52064895629883,43.798248291015625,-0.0049969991987315,-0.0143511508230991,-0.0103237828887596,-0.0130928922064599,-0.0170604121695862,-0.0104835193574259,94.14645704677514,2022Q4,4.64,3.49,3.91,4.23,3.74,3.94,3.52,4.33,3.64,4.68,3.59,12.0,2022.0,2.0,Wednesday,1.1827956989247312,0.0694301075268817,0.812774193548387,0.1178494623655914,0.2736774193548387,2.419354838709677,0.2130383512716219,0.6481088751586535,0.1388527695089578,-0.074185581762664,1.903225806451613
745,2022-12-15,126.33417510986328,31.056581497192383,40.4721565246582,43.20381164550781,43.11603546142578,-0.0248108881856632,-0.0157991665122297,-0.0192034731154704,-0.0295781247951621,-0.0155762583256049,-0.0197766115511803,92.2845591368412,2022Q4,4.65,3.44,3.95,4.23,3.69,3.96,3.48,4.34,3.62,4.7,3.56,12.0,2022.0,3.0,Thursday,1.2980769230769231,0.06125,0.8257211538461539,0.1129423076923077,0.3276990384615384,2.451923076923077,0.199850795248774,0.6943329843477561,0.1058162204437673,-0.0940345748050066,1.7980769230769231
746,2022-12-16,125.54761505126952,30.9881534576416,40.29606628417969,42.942378997802734,42.96984100341797,-0.0062260275805002,-0.0022033345671662,-0.0043508983854425,-0.0060511477517345,-0.0033907212581872,-0.0045924626837253,91.8607457427212,2022Q4,4.61,3.48,3.94,4.17,3.73,3.91,3.53,4.31,3.61,4.68,3.58,12.0,2022.0,4.0,Friday,1.2210526315789474,0.0888842105263158,0.8036,0.1076210526315789,0.1119494736842105,2.1157894736842104,0.2099150103737452,0.6846523634697261,0.10543262442868,-0.1044823859450652,1.831578947368421
747,2022-12-19,126.29533386230467,31.340070724487305,40.91239547729492,42.53570938110352,43.04780960083008,0.0059556592192517,0.0113565097490158,0.0152950213246301,-0.0094701231322097,0.0018144958322259,0.0102143066571761,92.79903956949424,2022Q4,4.64,3.57,3.95,4.25,3.82,3.99,3.62,4.37,3.7,4.71,3.67,12.0,2022.0,0.0,Monday,1.0657894736842106,0.09875,0.7918815789473684,0.1094342105263157,0.0997407894736842,2.1447368421052637,0.264003193434818,0.6346779989176675,0.1013187996945098,-0.1626843937403081,1.7236842105263157
748,2022-12-20,126.90711975097656,31.46714782714844,40.09062194824219,42.41952133178711,43.16476440429688,0.0048440894050678,0.0040547803410617,-0.0200861748491063,-0.0027315413568259,0.002716858408158,-0.0093149485805671,91.9346212875784,2022Q4,4.64,3.69,3.89,4.25,3.94,4.03,3.74,4.35,3.79,4.7,3.78,12.0,2022.0,1.0,Tuesday,1.2394366197183098,0.0929436619718309,0.7903098591549296,0.1166901408450704,0.1244647887323943,2.126760563380281,0.2755070622669349,0.6070809865921316,0.1174119426147408,-0.158095119652194,1.7464788732394363
749,2022-12-21,128.3345489501953,31.94614601135254,40.22758483886719,43.38778305053711,43.642311096191406,0.0112478259850175,0.0152221671578012,0.0034163323981808,0.0228258520688311,0.0110633452651716,0.0069209208358916,92.5708935235874,2022Q4,4.6,3.68,3.9,4.21,3.93,4.0,3.74,4.33,3.78,4.67,3.77,12.0,2022.0,2.0,Wednesday,1.2238805970149254,0.085865671641791,0.7878358208955224,0.1263880597014925,0.1811462686567164,2.194029850746269,0.1966076752330774,0.6139644931501417,0.1894278271999487,-0.0071798480331286,1.955223880597015
750,2022-12-22,126.8779754638672,31.662656784057617,39.79713439941406,42.59381103515625,43.34993362426758,-0.0113498157607846,-0.0088739726912341,-0.0107003798805548,-0.018299437296809,-0.006699403963264,-0.0100172805591264,91.6435849115526,2022Q4,4.64,3.67,3.8,4.24,3.91,4.02,3.73,4.35,3.79,4.66,3.77,12.0,2022.0,3.0,Thursday,1.0491803278688523,0.0752459016393442,0.8252786885245902,0.0994918032786885,0.1485704918032786,2.180327868852459,0.2538316197632277,0.6351503811654498,0.1110179931551339,-0.1428136266080937,1.8032786885245904
751,2022-12-23,127.48001861572266,31.740861892700195,40.09062194824219,42.85523223876953,43.51561737060547,0.0047450564186131,0.0024699477739957,0.0073745899863695,0.0061375396392098,0.0038220069210241,0.0059939039998438,92.192887761714,2022Q4,4.66,3.75,3.8,4.31,3.99,4.09,3.82,4.34,3.86,4.67,3.83,12.0,2022.0,4.0,Friday,1.0909090909090908,0.0746818181818181,0.7915227272727272,0.1338409090909091,0.2934159090909091,2.363636363636364,0.2128848462069237,0.6668047329241579,0.1203104323199526,-0.092574413886971,1.8636363636363635
752,2022-12-27,127.92671966552734,31.79951477050781,40.149322509765625,42.98111343383789,43.681297302246094,0.0035040867945841,0.0018478665767138,0.0014641968288549,0.0029373588356027,0.0038073671397005,0.0024432874381105,92.41814148626533,2022Q4,4.75,3.84,3.87,4.32,4.1,4.17,3.93,4.46,3.94,4.76,3.93,12.0,2022.0,1.0,Tuesday,1.1428571428571428,0.0975714285714285,0.7945428571428572,0.1079428571428571,0.0801085714285714,2.1142857142857143,0.2303533654793032,0.6236250979559762,0.1460215516654508,-0.0843318138138524,1.8571428571428568
753,2022-12-28,128.62586975097656,32.03412628173828,40.22758483886719,43.20381164550781,43.49612808227539,0.0054652389061267,0.0073778330557439,0.0019492814376265,0.0051813039234716,-0.004239096167164,0.0014955543508981,92.55635783986703,2022Q4,4.71,3.88,3.86,4.31,4.13,4.18,3.98,4.46,3.97,4.75,3.97,12.0,2022.0,2.0,Wednesday,1.1923076923076923,0.0876923076923076,0.799076923076923,0.1131923076923076,0.1529923076923077,2.1923076923076925,0.2929097891140442,0.6284220596918693,0.0786681459285318,-0.2142416431855123,1.6153846153846154
754,2022-12-29,129.36387634277344,32.39581680297852,40.43302917480469,43.7266731262207,44.49995422363281,0.0057376217803282,0.0112907877698675,0.005107051212754,0.0121022072080823,0.0230785172293641,0.009050985315556,93.39408407553702,2022Q4,4.71,3.83,4.04,4.34,4.09,4.16,3.92,4.45,3.94,4.73,3.91,12.0,2022.0,3.0,Thursday,1.088235294117647,0.0752647058823529,0.8017941176470588,0.1228529411764705,0.1990147058823529,2.2058823529411766,0.2323251856107483,0.6327635715989506,0.1349112432559623,-0.097413942354786,1.8235294117647056
755,2022-12-30,130.21839904785156,32.37626266479492,40.39389801025391,43.79445266723633,44.3635139465332,0.0066055743630772,-0.0006036007149479,-0.0009678019517557,0.0015500731285906,-0.0030660767967071,0.0003931194774196,93.43079910906287,2022Q4,4.73,3.88,4.12,4.41,4.14,4.22,3.97,4.42,3.99,4.76,3.96,12.0,2022.0,4.0,Friday,1.022222222222222,0.0994222222222222,0.7955333333333333,0.105,0.0819444444444444,2.1777777777777776,0.2703346722034944,0.649127072095871,0.0805382621164122,-0.1897964100870821,1.6888888888888889
756,2023-01-03,131.20884704589844,32.75750732421875,40.8830451965332,44.326995849609375,45.12369918823242,0.0076060526414774,0.011775437559641,0.0121094326216084,0.0121600602345568,0.0171353703544627,0.0120955611938593,94.56089705707772,2023Q1,4.72,3.79,4.17,4.4,4.06,4.18,3.88,4.53,3.94,4.77,3.89,1.0,2023.0,1.0,Tuesday,1.1833333333333331,0.0967,0.7902333333333333,0.1129833333333333,0.0752183333333333,2.1333333333333333,0.2264010818519939,0.6633103683590889,0.1102885547714928,-0.1161125270805011,1.8166666666666669
757,2023-01-04,132.4324188232422,33.37335968017578,41.72438049316406,45.46954345703125,46.2347297668457,0.0093253755740703,0.0188003424638392,0.0205790760591924,0.0257754351614141,0.0246218860288613,0.0187570244371546,96.3345781139766,2023Q1,4.71,3.69,4.2,4.36,3.97,4.11,3.81,4.55,3.85,4.77,3.79,1.0,2023.0,2.0,Wednesday,1.0377358490566038,0.0800943396226415,0.7904716981132076,0.1293018867924528,0.3044132075471698,2.4150943396226414,0.2299664433702896,0.6334301930553509,0.13660335983589,-0.0933630835343995,1.8113207547169807
758,2023-01-05,132.40306091308594,33.304931640625,41.49937057495117,45.26620864868164,46.01057434082031,-0.0002216822015116,-0.0020503791109598,-0.005392768341995,-0.0044718902564253,-0.0048482045240832,-0.004043471248683,95.94505201711873,2023Q1,4.78,3.71,4.3,4.45,3.96,4.18,3.78,4.66,3.9,4.81,3.82,1.0,2023.0,3.0,Thursday,1.275,0.0820125,0.795525,0.1223875,0.27072625,2.3125,0.1700399157241917,0.6267184970900417,0.2032415849214885,0.0332016691972967,2.0125
759,2023-01-06,134.93667602539062,33.63729476928711,41.871124267578125,45.80843734741211,46.73177719116211,0.0191356234125723,0.0099793968127139,0.0089580561699251,0.01197866388455,0.0156747195764073,0.0127921392436317,97.1723944822592,2023Q1,4.71,3.55,4.32,4.24,3.84,3.96,3.67,4.67,3.69,4.79,3.63,1.0,2023.0,4.0,Friday,1.2112676056338028,0.0787042253521126,0.7940422535211268,0.1272394366197183,0.2252732394366197,2.295774647887324,0.1957012731253995,0.6121406450238026,0.1921580746953546,-0.0035431984300449,2.0985915492957745
760,2023-01-09,134.3790740966797,33.12897109985352,41.47002029418945,46.03113555908203,46.91695022583008,-0.0041323229913119,-0.0151119069746867,-0.0095794889773059,0.0048615107732441,0.0039624650676239,-0.0054352933188904,96.6442340157492,2023Q1,4.69,3.53,4.37,4.19,3.83,3.93,3.66,4.7,3.66,4.83,3.6,1.0,2023.0,0.0,Monday,1.0892857142857142,0.07725,0.8151964285714286,0.1074821428571428,0.2135321428571428,2.321428571428572,0.2356864708500714,0.6067438032478094,0.157569723461555,-0.0781167473885164,1.8392857142857144
761,2023-01-10,135.58229064941406,33.35380935668945,41.440673828125,46.66050720214844,46.79024887084961,0.0089538982227896,0.0067867564059942,-0.0007076549723454,0.0136727377115994,-0.0027005454184597,0.0011937479057111,96.75960286770456,2023Q1,4.74,3.61,4.41,4.24,3.91,3.94,3.74,4.73,3.72,4.85,3.67,1.0,2023.0,1.0,Tuesday,1.2272727272727273,0.0820757575757575,0.822030303030303,0.0958787878787878,0.1274030303030303,2.1515151515151514,0.2228360976318292,0.6618065933386484,0.1153573145327919,-0.1074787830990372,1.818181818181818
762,2023-01-11,136.58985900878906,33.60797119140625,41.81243133544922,47.16400146484375,46.9559326171875,0.0074314156705048,0.0076201741156087,0.008970836450828,0.0107905870057094,0.003540988781556,0.0074630894870787,97.48172844264045,2023Q1,4.73,3.54,4.42,4.2,3.84,3.9,3.67,4.72,3.66,4.84,3.61,1.0,2023.0,2.0,Wednesday,1.155844155844156,0.0708701298701298,0.8156493506493506,0.1133766233766233,0.1888272727272727,2.2467532467532467,0.1854755680693627,0.6615702715012934,0.1529541607196261,-0.0325214073497366,1.9350649350649352
763,2023-01-12,136.45291137695312,33.69594955444336,41.90047454833984,47.53194046020508,46.93644332885742,-0.0010026193220327,0.0026177826247246,0.0021056707318518,0.0078012675755594,-0.0004150548662075,0.0008432272161257,97.56392768913824,2023Q1,4.66,3.43,4.57,4.12,3.73,3.79,3.56,4.66,3.53,4.76,3.48,1.0,2023.0,3.0,Thursday,1.2650602409638554,0.0787831325301204,0.8187951807228915,0.1023614457831325,0.1513951807228915,2.2289156626506026,0.1958472078542662,0.6607958329729287,0.1433569600311926,-0.0524902478230735,1.855421686746988
764,2023-01-13,139.89625549316406,34.43888092041016,43.26030349731445,48.33559799194336,47.78433609008789,0.0252346694655611,0.0220480911145248,0.0324537839638499,0.0169077366494456,0.0180646998599736,0.0276831618272056,100.26480568785443,2023Q1,4.69,3.49,4.58,4.22,3.79,3.88,3.61,4.67,3.6,4.77,3.55,1.0,2023.0,4.0,Friday,1.1590909090909092,0.0847840909090909,0.784625,0.1306136363636363,0.1990977272727272,2.215909090909091,0.2188374081901697,0.6088012089444832,0.1723613850560716,-0.0464760231340981,1.8863636363636365
765,2023-01-17,137.73439025878906,33.74482727050781,43.1624755859375,48.71321868896485,48.41782379150391,-0.0154533459580741,-0.02015319985299,-0.0022613782953008,0.0078124759537356,0.0132572251338118,-0.0021540336768267,100.0488319198023,2023Q1,4.67,3.53,4.6,4.18,3.81,3.86,3.64,4.71,3.6,4.82,3.57,1.0,2023.0,1.0,Tuesday,1.2592592592592593,0.076753086419753,0.8086666666666666,0.1144814814814814,0.2315753086419753,2.308641975308642,0.1988368077163388,0.6270000941959428,0.1741630936869316,-0.0246737140294072,1.938271604938272
766,2023-01-18,133.59649658203125,32.962791442871094,42.43854141235352,47.86114883422852,47.97925567626953,-0.0300425599516803,-0.0231749838684224,-0.016772304270236,-0.0174915531691062,-0.0090579889984923,-0.0183145107596592,98.21648651111576,2023Q1,4.63,3.37,4.59,4.06,3.65,3.72,3.54,4.69,3.43,4.79,3.4,1.0,2023.0,2.0,Wednesday,1.263157894736842,0.0790842105263157,0.8078421052631579,0.1130105263157894,0.2039252631578947,2.284210526315789,0.2099872076638826,0.6289413185496079,0.1610714660810404,-0.0489157415828422,1.936842105263158
767,2023-01-19,131.81613159179688,32.483795166015625,42.01786804199219,47.80305480957031,47.677127838134766,-0.0133264347178534,-0.0145314233379061,-0.0099125313067164,-0.0012138033890374,-0.0062970513793151,-0.0099635724784219,97.23789942918629,2023Q1,4.65,3.39,4.69,4.09,3.69,3.76,3.57,4.71,3.48,4.79,3.43,1.0,2023.0,3.0,Thursday,1.127659574468085,0.0690851063829787,0.8223085106382978,0.1086063829787234,0.1982436170212766,2.276595744680851,0.1895146497718474,0.7007241585153214,0.1097611856864804,-0.0797534640853669,1.8404255319148937
768,2023-01-20,132.13894653320312,33.08987045288086,42.96681594848633,49.46846008300781,48.35472869873047,0.002448979024858,0.0186577733225983,0.0225843897064403,0.0348388880181791,0.0142122835690978,0.0160452836156745,98.79810910372004,2023Q1,4.68,3.48,4.69,4.14,3.77,3.83,3.66,4.72,3.56,4.8,3.51,1.0,2023.0,4.0,Friday,1.2207792207792207,0.1005454545454545,0.7887142857142857,0.1107532467532467,0.0509181818181818,2.090909090909091,0.2251496182651827,0.6083335479745617,0.1665168374462367,-0.0586327808189459,1.896103896103896
769,2023-01-23,134.28126525878906,33.549320220947266,44.0527229309082,50.33021545410156,48.45293045043945,0.0162126215002602,0.0138849068242998,0.0252731546066571,0.0174202991087195,0.0020308613935324,0.018209198707084,100.59714350427384,2023Q1,4.7,3.52,4.69,4.21,3.8,3.88,3.69,4.73,3.61,4.82,3.56,1.0,2023.0,0.0,Monday,1.2985074626865671,0.0845223880597015,0.7912089552238807,0.1242686567164179,0.1800791044776119,2.164179104477612,0.2276315803764693,0.6354851091085975,0.1368833154912537,-0.0907482648852156,1.8955223880597012
770,2023-01-24,135.43556213378906,33.793704986572266,43.485313415527344,49.78798294067383,48.57077026367188,0.0085961125908027,0.0072843432896865,-0.0128802370802544,-0.0107734987528956,0.0024320471875889,-0.0045241473621143,100.14202720285274,2023Q1,4.7,3.46,4.7,4.12,3.73,3.86,3.62,4.72,3.58,4.84,3.52,1.0,2023.0,1.0,Tuesday,1.1710526315789471,0.095,0.7864342105263158,0.1186315789473684,0.195603947368421,2.276315789473684,0.2275492223960004,0.5963333064788267,0.1761174777118292,-0.0514317446841711,1.881578947368421
771,2023-01-25,136.09097290039062,34.08696746826172,44.355995178222656,50.25275421142578,49.09124374389648,0.004839281177525,0.0086780210043846,0.0200224327320686,0.0093350090383408,0.010715775710353,0.0144309021818723,101.5871670017115,2023Q1,4.67,3.46,4.67,4.11,3.74,3.84,3.62,4.72,3.54,4.79,3.51,1.0,2023.0,2.0,Wednesday,1.0823529411764703,0.0949058823529411,0.7940117647058823,0.1110823529411764,0.1094988235294117,2.164705882352941,0.2371533198282122,0.6492549124886008,0.1135917675571844,-0.1235615522710277,1.776470588235294
772,2023-01-26,136.9322509765625,34.54641342163086,44.815799713134766,50.53355026245117,49.70009613037109,0.0061817331322013,0.0134786397117001,0.0103662319617587,0.0055876748534819,0.0124024640657083,0.0098011286297243,102.5828358926246,2023Q1,4.68,3.49,4.61,4.17,3.75,3.88,3.62,4.71,3.58,4.79,3.54,1.0,2023.0,3.0,Thursday,1.2597402597402598,0.0723246753246753,0.790961038961039,0.1367402597402597,0.3138948051948052,2.324675324675325,0.186893932563676,0.5914161077567509,0.2216899646083255,0.0347960320446495,2.0259740259740258
773,2023-01-27,137.26486206054688,34.65394592285156,45.11906814575195,50.21402740478516,49.15998458862305,0.0024290193260703,0.0031126965311361,0.0067669981247329,-0.0063229845519765,-0.0108674144277557,0.0020119982007745,102.78923237387087,2023Q1,4.68,3.52,4.61,4.19,3.77,3.9,3.64,4.73,3.62,4.81,3.58,1.0,2023.0,4.0,Friday,1.155844155844156,0.0822337662337662,0.7911168831168832,0.1268181818181818,0.2527844155844156,2.311688311688312,0.2291426610582592,0.6095004507473537,0.1613568870604715,-0.0677857739977877,1.844155844155844
774,2023-01-30,136.10076904296875,34.5073127746582,45.28538131713867,50.107513427734375,48.87519836425781,-0.0084806337186617,-0.0042313550243253,0.0036860949975621,-0.0021211996439194,-0.0057930495045586,-0.0012151224790533,102.66433086700874,2023Q1,4.71,3.55,4.6,4.25,3.79,3.96,3.66,4.72,3.68,4.82,3.62,1.0,2023.0,0.0,Monday,1.318840579710145,0.0763043478260869,0.7974057971014493,0.1262028985507246,0.2547550724637681,2.36231884057971,0.192879210833622,0.6524201463098112,0.1547006449419194,-0.0381785658917025,1.9130434782608696
775,2023-01-31,136.91268920898438,34.68327331542969,45.85279083251953,50.56259536743164,49.66081237792969,0.0059655810303267,0.0050992246750871,0.0125296397839123,0.0090821098187916,0.0160738787762422,0.0116999159931894,103.86549491364975,2023Q1,4.68,3.52,4.58,4.21,3.78,3.9,3.65,4.7,3.63,4.8,3.59,1.0,2023.0,1.0,Tuesday,1.1938775510204085,0.0805918367346938,0.7988061224489796,0.1205714285714285,0.2707704081632653,2.36734693877551,0.2100281560631962,0.5952826194769266,0.1946892207916065,-0.0153389352715897,1.8571428571428568
776,2023-02-01,136.5507354736328,35.11338424682617,46.30281066894531,50.49481964111328,49.88667678833008,-0.0026436829007067,0.0124011054978809,0.0098144481122099,-0.0013404321084754,0.0045481416752009,0.0057422892364311,104.461920627129,2023Q1,4.66,3.39,4.59,4.09,3.67,3.75,3.55,4.66,3.48,4.79,3.43,2.0,2023.0,2.0,Wednesday,1.1573033707865168,0.0738426966292134,0.7941123595505618,0.1321011235955056,0.3039932584269663,2.3707865168539324,0.1791861586853484,0.623087565048357,0.1977262775926442,0.0185401189072957,2.033707865168539
777,2023-02-02,135.91490173339844,35.31867599487305,46.49971771240234,50.56259536743164,49.26800537109375,-0.0046563919119801,0.0058465383628019,0.0042525937542943,0.0013422312783779,-0.01240153598247,-0.0013646103079863,104.31937081344915,2023Q1,4.64,3.4,4.62,4.09,3.67,3.75,3.55,4.66,3.49,4.76,3.44,2.0,2023.0,3.0,Thursday,1.2222222222222223,0.0682222222222222,0.807050505050505,0.1247676767676767,0.3624363636363636,2.474747474747475,0.1717734029093248,0.6346295776993337,0.1935970235822929,0.0218236206729679,2.01010101010101
778,2023-02-03,138.01808166503906,35.6119384765625,46.84431076049805,49.81946563720703,49.326927185058594,0.0154742409023411,0.0083033260287566,0.0074106481726834,-0.0146972228150945,0.0011959447824412,0.0080019581773921,105.15413005579022,2023Q1,4.79,3.53,4.61,4.3,3.77,3.96,3.63,4.7,3.67,4.82,3.61,2.0,2023.0,4.0,Friday,1.1470588235294117,0.0686764705882353,0.8014264705882352,0.1298970588235294,0.331885294117647,2.4558823529411766,0.1874832962023313,0.619084927089074,0.1934317743186564,0.0059484781163251,2.014705882352941
